track_id,track_name,artist_name,artist_count,released_year,released_month,released_day,in_spotify_playlists,in_spotify_charts,streams,bpm,key,mode,danceability_pct,valence_pct,energy_pct,acousticness_pct,instrumentalness_pct,liveness_pct,speechiness_pct,in_apple_playlists,in_apple_charts,in_deezer_playlists,in_deezer_charts,in_shazam_charts
772,Stars Lights (Acoustic),"Justin Bieber, Diplo",2,2022,7,10,1170,27,44329436,121,F,Major,54,33,64,15,18,8,44,674,0,393,8,2
773,Silver Days,Kendrick Lamar,1,2024,7,27,1452,22,18922977,177,D#,Major,22,13,83,82,43,12,33,788,14,537,7,10
774,Stars Feelings,"Martin Garrix, Billie Eilish",2,2023,8,3,2772,5,61007201,189,G,Minor,54,93,78,6,7,36,14,1005,8,1169,5,6
775,Love Rivers,"J. Cole, Lil Baby, 21 Savage",3,2021,12,27,997,18,19907474,60,C#,Minor,27,92,20,80,44,27,11,427,10,321,6,7
776,Golden Lights,"The Chainsmokers, Ed Sheeran, The Weeknd",3,2023,1,2,2061,15,29345791,107,F,Minor,44,25,69,3,38,24,16,1147,5,863,2,4
777,Heart Days (Deluxe),Avicii,1,2023,12,3,5433,25,294166809,160,D,Major,43,83,95,62,50,20,24,2246,22,1658,9,33
778,Golden Days (feat. DJ),"Ariana Grande, Kanye West",2,2020,11,23,1681,19,46614625,133,F,Minor,48,55,43,16,14,32,29,600,16,640,5,0
779,Night Hills,Harry Styles,1,2024,9,15,1060,30,15753288,69,C#,Major,82,25,34,50,6,27,43,356,16,468,6,6
780,Velvet Skies,Daft Punk,1,2020,2,28,3172,26,93803011,182,D#,Minor,76,43,31,18,13,18,11,1551,8,1142,8,6
781,Love Feelings (Acoustic),"Post Malone, Morgan Wallen, Martin Garrix",3,2021,3,12,6045,23,306396380,146,D#,Minor,26,59,46,81,50,35,17,2137,22,1943,24,11
782,Velvet Memories,"Ed Sheeran, Ariana Grande",2,2023,8,9,1136,0,40186150,142,D,Major,29,38,64,22,25,8,34,506,10,305,9,1
783,Summer Roads (Live),Rihanna,1,2023,7,3,2284,10,71621367,82,F#,Minor,29,19,87,86,21,26,29,857,2,1004,2,5
784,Dreams Roads (Deluxe),Travis Scott,1,2024,10,11,1963,11,72493883,64,E,Major,75,30,16,9,39,36,8,1062,1,673,0,2
785,Stars Eyes,"Ariana Grande, Harry Styles",2,2020,4,25,1962,72,140563010,115,C#,Major,74,72,76,29,5,16,10,969,25,413,33,30
786,Love Streets (Deluxe),The Chainsmokers,1,2024,9,20,1654,13,88344639,89,A,Major,68,52,54,24,1,37,45,671,20,795,9,3
787,Wild Nights,"Morgan Wallen, Kanye West",2,2020,3,4,2736,15,48574227,182,C,Major,20,27,68,71,29,30,21,1483,8,1362,14,4
788,Sunset Hills,Bruno Mars,1,2022,10,15,1055,11,100032152,68,E,Minor,24,12,67,31,22,25,16,449,12,333,22,27
789,Silver Clouds (Deluxe),Calvin Harris,1,2022,3,15,2604,11,38423190,154,A,Minor,21,32,62,44,7,15,35,888,12,694,6,0
790,Rain Waves,Billie Eilish,1,2024,6,20,1667,71,105306637,132,F#,Minor,51,48,57,33,18,19,21,920,48,501,25,22
791,Dreams Eyes,Metro Boomin,1,2021,10,19,2176,27,61338129,129,F#,Minor,22,77,86,21,9,19,5,821,18,729,7,9
792,Sunset Moments,Zedd,1,2022,4,19,5087,66,163088039,62,A,Minor,36,17,37,14,30,7,32,2415,17,1169,10,6
793,Crystal Shadows,Adele,1,2023,7,12,643,4,51134764,170,E,Minor,28,28,93,28,36,8,3,200,0,136,8,9
794,Heart Moments (feat. DJ),"Post Malone, Lady Gaga",2,2023,8,11,1575,67,115049095,180,C,Minor,30,83,93,27,4,21,25,806,25,404,37,21
795,Dance Lights,Daft Punk,1,2020,2,8,2963,28,85516970,123,D#,Minor,78,47,38,33,26,18,43,1052,13,732,4,0
796,Summer Streets (Live),Dua Lipa,1,2022,12,22,2509,26,82233702,131,F#,Major,39,93,26,82,42,36,30,1159,0,526,10,2
797,Dance Days (Acoustic),Rihanna,1,2020,6,2,2060,30,20741049,160,F,Major,77,53,35,25,12,13,35,647,5,915,8,6
798,Summer Story,Post Malone,1,2020,7,19,448,28,16194687,179,G,Major,35,95,69,58,23,5,30,135,0,119,8,6
799,Neon Dreams,OneRepublic,1,2023,6,8,1331,2,11040173,103,D#,Major,47,44,31,5,8,39,20,775,5,629,8,7
800,Silver Story,Marshmello,1,2023,3,22,1338,28,20296077,199,G,Major,80,92,96,88,31,25,18,551,14,594,13,4
801,Ocean Nights (Remix),Maroon 5,1,2021,11,18,2298,21,41050466,99,F,Major,94,53,64,50,48,39,20,1012,4,693,2,2
802,Crystal Moments (Live),Metro Boomin,1,2020,4,15,2476,9,128537586,90,G#,Minor,85,15,45,89,22,40,28,1332,6,591,5,3
803,Dreams Streets (Live),Luke Combs,1,2021,1,26,2554,32,217013969,86,D,Major,38,73,64,32,15,19,37,1298,11,969,7,31
804,Love Shadows (feat. DJ),Marshmello,1,2020,7,6,1773,21,76203655,109,B,Major,89,35,40,37,18,24,30,963,18,822,12,3
805,Crystal Hills,The Weeknd,1,2022,6,1,1962,11,42497364,140,D#,Minor,83,42,94,89,11,30,29,949,12,843,11,1
806,Fire Dreams (Live),Kanye West,1,2020,3,15,2093,25,71348292,80,F#,Minor,89,20,33,77,8,6,43,734,11,774,0,6
807,Fire Moments,Lady Gaga,1,2019,6,28,2324,24,43241144,178,A#,Major,72,32,94,37,42,16,4,1160,18,745,13,3
808,Wild Ways,OneRepublic,1,2018,11,18,2333,6,31578022,129,A,Major,40,18,97,10,11,14,8,1206,7,924,1,0
809,Forever Rivers,"Justin Bieber, Coldplay",2,2024,12,12,1237,15,50274463,88,G#,Minor,53,81,83,7,24,24,21,739,9,579,3,9
810,Love Memories (feat. DJ),Chris Stapleton,1,2022,9,16,2696,15,81697350,162,E,Minor,59,25,91,55,46,13,15,1006,10,960,12,10
811,Heart Dreams,Rihanna,1,2024,3,6,2621,1,12915794,132,B,Minor,85,82,29,11,30,33,11,1009,19,723,6,1
812,Ocean Dreams (Acoustic),Chris Stapleton,1,2022,9,4,2239,22,60131666,168,F#,Major,41,10,22,0,22,17,12,805,17,461,7,6
813,Velvet Clouds,Kygo,1,2019,6,21,1832,16,12393604,101,F#,Major,92,88,22,7,28,30,36,1043,17,756,11,8
814,Electric Waves (feat. DJ),21 Savage,1,2020,9,7,3012,12,87123680,81,G#,Minor,34,90,84,51,11,30,31,1511,6,796,15,6
815,Velvet Eyes (Remix),Dua Lipa,1,2018,2,7,2006,7,37797054,107,G,Major,87,71,56,90,48,6,27,1033,4,460,7,5
816,Heart Memories,Calvin Harris,1,2023,6,27,1517,20,54794495,79,A,Major,79,87,71,52,7,34,34,864,17,541,8,3
817,Silver Waves,21 Savage,1,2022,4,18,660,0,39450068,162,G#,Minor,41,88,60,73,6,13,22,394,4,270,12,5
818,Ocean Rivers,The Chainsmokers,1,2024,3,11,1878,8,35956892,94,A,Major,76,44,95,60,9,31,29,941,20,734,14,4
819,Electric Roads,"Zedd, Bruno Mars, Ed Sheeran, Zach Bryan",4,2022,9,1,1146,63,127650180,163,E,Major,85,34,92,64,19,12,28,431,22,464,36,18
820,Electric Rivers (Acoustic),Marshmello,1,2020,12,19,3267,13,131334491,127,E,Minor,21,87,36,84,40,37,27,1957,18,1414,34,1
821,Fire Feelings (Remix),Taylor Swift,1,2020,3,15,1408,1,12759273,193,C#,Major,20,81,84,73,35,17,44,430,17,357,8,5
822,Forever Skies,Bad Bunny,1,2023,12,16,3456,23,76525731,98,G,Minor,21,16,15,27,2,27,26,2068,17,1051,7,0
823,Heart Roads (Deluxe),Chris Stapleton,1,2021,4,1,2484,18,47927248,174,A,Major,84,71,17,83,7,38,32,887,14,1226,9,6
824,Night Story,Billie Eilish,1,2023,7,12,1933,8,14107466,71,F#,Minor,55,95,58,54,35,30,25,1112,9,937,8,2
825,Night Clouds,Billie Eilish,1,2023,2,11,1238,10,63498664,62,F,Major,47,91,97,84,18,33,3,717,5,316,5,1
826,Neon Clouds,Kendrick Lamar,1,2021,6,12,2476,13,60237637,117,F,Major,82,20,32,36,21,27,15,985,3,1125,7,8
827,Ocean Memories,Dua Lipa,1,2020,3,22,2673,22,85353314,178,G,Major,74,44,83,82,34,20,41,1426,7,1274,4,10
828,Wild Skies,Shakira,1,2020,11,10,1793,11,41476633,143,G,Minor,30,67,23,7,21,8,35,613,10,413,3,8
829,Forever Dreams,Kanye West,1,2022,5,9,1624,24,49441878,178,C#,Minor,94,48,88,58,12,21,20,555,14,750,9,1
830,Wild Times,Skrillex,1,2022,4,7,2135,13,26835879,193,A,Major,74,14,80,60,32,39,13,693,2,867,7,10
831,Fire Hills,Daft Punk,1,2020,5,27,2113,5,74366362,117,G,Major,32,75,87,13,22,32,45,711,9,681,6,5
832,Dance Clouds,Calvin Harris,1,2023,8,24,3286,50,140404214,161,D,Minor,68,90,70,33,21,8,41,1566,4,1630,14,13
833,Love Memories,Zedd,1,2022,9,11,3729,26,50015553,164,A#,Minor,56,31,98,37,24,22,34,2160,10,928,2,8
834,Ocean Dreams (Deluxe),Zach Bryan,1,2021,3,18,2721,28,99110157,92,G#,Major,95,16,37,18,4,33,39,1216,20,1123,11,8
835,Dreams Moments,"Marshmello, Diplo",2,2022,11,20,329,67,143168102,128,D#,Minor,83,30,81,50,33,11,7,128,16,157,6,50
836,Love Days,"Justin Bieber, J. Cole",2,2021,7,28,2401,2,47616384,80,E,Minor,93,11,17,79,42,15,8,1136,19,1190,15,8
837,Night Shadows,The Chainsmokers,1,2022,7,14,2437,20,58017088,63,A#,Minor,44,26,65,2,47,12,9,1337,10,1031,0,7
838,Silver Vibes,Avicii,1,2024,9,5,2848,39,286074308,169,C,Major,87,51,83,12,32,12,4,969,20,868,15,46
839,Stars Eyes,Rihanna,1,2022,7,3,3172,26,128890558,115,B,Minor,85,86,66,72,15,18,24,1312,25,767,28,5
840,Love Lights,"Beyoncé, Drake",2,2024,7,3,1155,9,69170488,156,D#,Minor,92,33,60,44,50,12,8,502,7,260,10,6
841,Midnight Dreams,Coldplay,1,2020,9,8,530,17,69176690,123,E,Major,86,20,63,32,16,9,45,253,20,166,0,5
842,Heart Dreams (Live),Maroon 5,1,2024,6,21,2165,27,28924389,155,C#,Major,44,95,86,69,0,13,33,1180,9,699,8,0
843,Stars Hills,Olivia Rodrigo,1,2022,9,28,1636,3,16713494,65,A,Minor,93,15,68,63,25,21,44,750,18,440,10,3
844,Love Roads,Skrillex,1,2022,5,20,2908,8,70804185,197,B,Minor,37,72,30,58,17,17,3,1632,11,679,7,5
845,Heart Clouds (Acoustic),"J. Cole, Daft Punk, BTS",3,2023,1,7,1186,8,125310709,151,G#,Major,49,37,66,36,48,35,30,536,13,432,28,41
846,Summer Story,"Taylor Swift, BTS",2,2023,2,12,1176,20,35156799,94,F,Minor,41,15,48,8,41,15,16,660,0,300,4,6
847,Golden Streets,Harry Styles,1,2018,5,3,1215,26,6811729,155,D#,Major,27,89,76,78,19,11,42,621,3,448,5,4
848,Dance Skies (Remix),Post Malone,1,2022,12,18,840,12,44899801,155,C#,Minor,58,28,38,37,0,21,43,499,18,270,5,2
849,Sunset Feelings,Future,1,2023,1,2,1447,12,26619515,103,C,Major,24,14,91,42,49,20,27,527,15,294,12,7
850,Silver Shadows,"Maroon 5, Ed Sheeran",2,2024,10,1,1541,15,8798671,94,F,Major,23,69,42,78,29,10,14,741,0,335,15,3
851,Electric Nights,"Chris Stapleton, J. Cole",2,2019,9,27,2104,2,64578362,124,F,Minor,72,24,78,14,36,15,37,1044,15,510,3,0
852,Love Streets,Ed Sheeran,1,2020,1,5,1141,9,58411433,161,C,Major,63,33,42,75,17,10,11,635,4,291,4,1
853,Love Roads,"Morgan Wallen, Lil Baby, Luke Combs",3,2023,8,26,2745,23,142359789,93,G,Minor,30,93,74,77,19,40,3,1169,40,839,6,14
854,Golden Shadows,Future,1,2021,7,2,1758,18,15878774,170,G#,Minor,56,87,83,52,16,35,37,879,10,855,2,2
855,Sunset Moments,"OneRepublic, Martin Garrix",2,2021,1,1,2002,16,76906006,88,A,Major,82,47,94,72,8,10,29,1050,14,893,2,9
856,Midnight Roads (Deluxe),Bruno Mars,1,2024,4,13,5086,16,245400770,198,E,Minor,54,67,20,64,10,12,16,2797,50,1514,14,17
857,Dance Waves,"Avicii, Maroon 5, Adele",3,2023,1,6,2845,21,86724760,60,D#,Major,20,17,17,2,35,38,26,1654,4,1308,11,5
858,Midnight Streets,"Beyoncé, Chris Stapleton",2,2019,1,1,3684,24,78550698,60,C,Major,69,82,95,19,15,13,45,1965,2,870,3,6
859,Electric Roads,David Guetta,1,2024,10,24,1769,69,100266893,168,G,Minor,69,41,20,6,1,37,19,952,21,513,5,35
860,Sunset Feelings (feat. DJ),Future,1,2024,2,4,2231,40,154627977,126,F,Major,93,49,34,2,12,21,44,731,38,817,23,44
861,Rain Lights (Acoustic),Taylor Swift,1,2022,1,15,1002,9,43249667,97,B,Major,32,17,85,17,17,6,10,475,8,459,13,7
862,Crystal Moments (feat. DJ),"Metro Boomin, Harry Styles",2,2022,10,25,2165,19,136492856,188,C#,Minor,53,51,32,59,14,27,42,1273,25,524,33,22
863,Fire Times,Doja Cat,1,2022,1,10,2563,30,13364691,167,C#,Major,61,54,87,2,18,30,9,876,10,595,3,10
864,Ocean Nights,Bad Bunny,1,2021,7,1,2211,17,9632125,104,D#,Major,92,90,69,8,22,10,10,824,4,746,0,1
865,Dance Skies (Remix),The Weeknd,1,2022,7,14,2480,29,35903048,105,D,Minor,73,38,96,38,24,6,8,1468,8,728,1,4
866,Summer Story,Diplo,1,2023,11,7,450,4,48981653,185,F#,Major,40,50,27,86,8,34,44,170,11,165,13,1
867,Love Rivers,Justin Bieber,1,2022,7,12,3732,9,161461078,173,G#,Minor,57,70,74,10,42,15,39,2190,39,1730,26,34
868,Golden Story,Drake,1,2024,2,26,1555,18,58153462,140,E,Major,59,16,54,53,47,29,37,691,9,765,4,3
869,Wild Waves (Deluxe),"Post Malone, Billie Eilish, Harry Styles",3,2023,6,6,1935,12,40408171,85,A#,Minor,45,79,85,10,33,14,31,963,8,851,2,1
870,Sunset Times,Beyoncé,1,2021,10,26,1824,27,46774761,167,G#,Major,71,61,48,2,22,11,8,822,5,760,8,9
871,Fire Shadows,Bad Bunny,1,2023,5,3,2816,1,24144288,96,C#,Minor,26,17,40,20,3,17,8,1107,16,921,7,7
872,Silver Dreams,Skrillex,1,2024,2,3,1946,0,24557693,187,B,Major,95,69,98,71,26,7,8,706,15,863,7,1
873,Golden Dreams (Remix),"Kanye West, Post Malone",2,2023,5,4,3373,67,105368275,79,D#,Minor,63,38,58,67,10,12,3,1344,23,1606,40,7
874,Electric Rivers (Live),"Calvin Harris, Avicii, Kygo",3,2020,8,20,920,14,23461555,191,C#,Minor,39,26,40,86,38,29,18,306,13,213,0,8
875,Heart Skies,Calvin Harris,1,2021,4,2,2334,0,133387260,150,G,Major,21,31,98,32,42,23,14,827,18,849,35,23
876,Midnight Nights,Zach Bryan,1,2023,7,19,1612,12,23240069,161,A#,Minor,22,59,71,87,43,27,6,774,12,589,14,4
877,Heart Times,OneRepublic,1,2024,6,23,1973,13,16347477,62,D#,Major,66,15,98,66,49,21,12,1121,4,624,0,7
878,Heart Dreams,"Rihanna, Metro Boomin",2,2020,3,10,3179,64,147961327,168,A,Major,21,50,44,5,9,11,25,1016,1,645,6,47
879,Golden Skies (Acoustic),Ed Sheeran,1,2022,4,8,2441,39,184167530,130,G,Minor,53,29,77,64,37,32,9,1135,5,490,1,7
880,Velvet Lights,Adele,1,2023,2,5,2088,57,123345906,155,A,Minor,84,22,58,46,16,14,26,1194,21,923,8,14
881,Ocean Streets,Kanye West,1,2023,1,5,901,11,76022120,69,F,Major,76,23,18,58,13,8,34,478,13,389,14,2
882,Midnight Ways (Live),Marshmello,1,2022,11,25,2371,23,38297865,195,C,Major,76,47,24,38,32,25,31,754,3,820,9,3
883,Night Nights,Lil Baby,1,2021,7,22,2756,17,68236091,169,E,Major,21,67,98,48,43,18,11,1253,9,1375,14,6
884,Wild Days (Live),"Calvin Harris, Morgan Wallen, Olivia Rodrigo",3,2022,12,5,2901,6,64869311,73,F#,Major,53,76,81,50,37,19,13,1647,13,1208,15,9
885,Golden Times,Drake,1,2021,1,22,2832,25,194405135,175,F#,Minor,21,50,39,87,41,25,28,1340,47,637,20,38
886,Neon Rivers,The Chainsmokers,1,2022,12,11,1633,13,39117779,194,E,Major,43,71,41,51,47,13,31,906,18,671,0,3
887,Night Nights,Morgan Wallen,1,2023,8,4,2571,20,35351355,168,D,Major,57,30,93,69,23,12,20,1455,13,982,15,1
888,Silver Skies,"Travis Scott, Maroon 5",2,2021,2,27,1141,1,172419307,165,A,Major,32,44,38,86,25,22,33,413,11,292,11,47
889,Velvet Story (Live),Ed Sheeran,1,2022,1,7,2156,1,17475722,110,D#,Major,72,68,38,32,17,29,38,1221,0,1040,9,9
890,Fire Roads,"SZA, Marshmello",2,2022,4,18,2871,30,10903737,75,D,Minor,90,51,28,89,38,19,40,1346,12,1225,10,4
891,Fire Hills,SZA,1,2024,3,19,2121,9,42644630,170,B,Minor,77,60,97,42,10,34,12,1256,18,944,1,2
892,Golden Days,Daft Punk,1,2021,12,21,3491,14,72016404,60,F#,Minor,66,62,17,21,2,39,2,1804,16,1598,13,4
893,Silver Nights,"Lil Baby, Dua Lipa",2,2020,2,12,2484,8,96596827,149,D#,Major,46,32,15,21,15,27,6,1149,1,932,5,2
894,Golden Lights,Bad Bunny,1,2024,2,20,3223,36,142316017,163,A,Minor,46,89,39,31,12,15,20,1284,45,1304,2,14
895,Fire Roads,Beyoncé,1,2018,9,1,1886,7,59598167,74,G,Minor,70,50,93,76,39,13,5,635,8,803,2,2
896,Neon Clouds,BTS,1,2022,5,19,0,2,42940944,83,A,Major,77,53,94,12,37,13,13,0,12,0,8,10
897,Summer Feelings,Imagine Dragons,1,2020,7,5,2552,65,119472056,66,A,Minor,35,67,44,3,0,15,44,1247,25,703,6,9
898,Wild Moments,"Luke Combs, Travis Scott",2,2020,12,4,2215,7,14579086,113,B,Major,32,84,96,13,19,20,44,1236,11,449,3,4
899,Electric Hills (Live),Drake,1,2023,5,15,2239,16,267278507,125,A#,Minor,89,24,90,23,47,5,21,774,5,784,15,45
900,Neon Memories,Zach Bryan,1,2023,10,7,3270,24,72937098,84,F,Major,41,53,74,69,42,23,29,1147,18,1621,13,5
901,Crystal Lights,Travis Scott,1,2023,6,24,2864,24,81088748,163,D,Major,85,44,65,61,8,15,25,1134,13,1183,15,2
902,Golden Vibes (Live),"Bruno Mars, J. Cole, Miley Cyrus",3,2020,3,6,1203,0,64356527,136,G,Major,90,62,39,75,48,21,13,633,17,306,12,2
903,Fire Nights,J. Cole,1,2021,5,19,2180,22,54632741,94,F#,Minor,20,43,58,6,37,28,29,1082,12,547,14,0
904,Neon Eyes,Doja Cat,1,2018,4,20,1614,24,10708731,105,D,Major,58,69,26,11,37,19,26,525,7,441,6,8
905,Sunset Story (feat. DJ),Taylor Swift,1,2022,11,2,516,23,44547185,160,E,Major,87,55,16,1,36,25,16,219,1,176,13,2
906,Dance Waves,Marshmello,1,2023,11,5,3059,6,49734085,126,E,Major,75,48,32,25,45,11,26,1819,6,1333,3,0
907,Forever Feelings (feat. DJ),Shakira,1,2022,8,16,1906,53,196861651,124,A,Minor,43,89,20,35,27,9,32,1083,48,399,13,50
908,Crystal Skies,"Adele, Dua Lipa",2,2024,8,20,2311,5,97646198,116,G,Minor,54,44,24,63,10,19,19,901,5,490,5,4
909,Wild Days,Shakira,1,2021,5,15,3796,37,125812126,95,F#,Major,55,69,37,25,33,32,19,2018,23,1608,24,48
910,Love Dreams,Ed Sheeran,1,2022,6,21,2038,30,48787072,142,A,Major,24,84,43,61,34,9,18,775,2,646,8,3
911,Forever Hills (Live),Future,1,2023,5,8,2757,6,68949100,175,A#,Minor,73,42,68,59,8,29,16,1205,12,1153,2,8
912,Dreams Shadows,Imagine Dragons,1,2024,2,17,2050,23,97868556,181,B,Major,93,24,16,66,19,26,4,989,1,987,4,7
913,Velvet Clouds,21 Savage,1,2024,6,14,2282,7,35272184,66,F#,Minor,76,95,42,2,25,35,9,988,13,861,7,3
914,Fire Waves,"Daft Punk, Justin Bieber, Chris Stapleton",3,2024,10,21,1838,19,71505496,115,G#,Minor,25,59,75,26,36,31,15,560,16,616,13,5
915,Fire Rivers,Bruno Mars,1,2024,9,25,7136,41,255005580,95,C#,Minor,27,43,97,71,27,9,36,3956,42,2790,36,8
916,Electric Story,Imagine Dragons,1,2020,1,25,1856,5,16319828,80,A#,Major,82,25,86,19,26,25,15,878,0,635,5,8
917,Dreams Streets (Remix),"Zach Bryan, Marshmello",2,2022,5,20,1426,6,28286382,120,F,Minor,22,24,51,45,49,31,30,734,18,514,7,1
918,Ocean Lights (Live),"The Weeknd, Diplo, Doja Cat, Harry Styles",4,2020,6,9,2123,30,91876389,122,C,Major,29,69,83,14,26,35,34,1273,7,782,8,10
919,Midnight Ways,Taylor Swift,1,2023,6,21,2443,1,87145681,190,C#,Minor,20,35,72,5,7,35,5,808,20,1112,4,10
920,Night Streets (feat. DJ),"Skrillex, Maroon 5, J. Cole, Bruno Mars",4,2018,11,18,224,28,14020911,195,D,Minor,90,32,98,37,19,38,22,125,2,75,12,2
921,Electric Moments,"Chris Stapleton, Lil Baby, The Weeknd",3,2023,6,19,1310,2,41057947,158,C#,Major,80,61,65,16,0,40,4,557,0,428,3,9
922,Love Times,Martin Garrix,1,2022,11,25,3007,53,132092533,157,A#,Major,52,52,81,87,31,5,7,1077,16,854,13,20
923,Forever Moments,Justin Bieber,1,2023,6,7,416,4,71555966,128,A,Minor,71,17,46,78,24,33,2,244,14,128,0,2
924,Midnight Lights,"Ariana Grande, Bruno Mars, Kendrick Lamar",3,2023,12,10,837,7,12343424,172,F,Minor,22,41,66,89,17,37,36,426,13,231,2,8
925,Silver Streets (feat. DJ),Post Malone,1,2022,5,23,4123,7,54333568,195,F#,Minor,94,19,31,47,37,24,38,1766,12,1323,14,9
926,Stars Memories (feat. DJ),"David Guetta, Future, Justin Bieber",3,2023,7,6,2346,18,86014842,176,A,Minor,42,34,59,48,39,14,39,1140,0,739,12,1
927,Velvet Times,Luke Combs,1,2023,12,16,1176,19,66288894,125,G#,Major,26,76,47,77,15,11,22,418,13,239,3,3
928,Rain Dreams,Doja Cat,1,2024,7,1,1734,2,7009516,97,A,Major,59,93,44,4,18,9,15,670,1,686,14,6
929,Rain Rivers (Live),Bruno Mars,1,2021,11,27,3487,13,76597312,62,F,Major,27,76,38,29,21,19,3,1720,12,1008,4,4
930,Heart Dreams (Deluxe),"Avicii, OneRepublic, Diplo",3,2024,7,5,3956,69,205143319,196,D,Major,30,70,61,31,40,5,30,2280,2,1561,23,25
931,Heart Rivers,Diplo,1,2021,8,5,2042,0,209168359,90,B,Major,60,38,24,84,12,35,44,802,50,983,31,16
932,Midnight Feelings,Diplo,1,2022,8,7,977,15,60026157,105,C,Major,62,89,89,76,46,9,39,583,11,213,13,1
933,Rain Days,Doja Cat,1,2020,12,6,1693,9,87660660,66,G,Minor,36,38,55,8,0,35,28,787,0,734,15,6
934,Ocean Vibes (Remix),Adele,1,2024,12,18,3139,22,32613109,128,F,Minor,44,42,19,77,4,40,24,1166,5,1441,11,1
935,Golden Skies (Remix),Tiësto,1,2021,8,9,1198,7,62399831,185,G,Major,26,46,16,75,15,5,21,575,3,570,1,10
936,Velvet Ways (feat. DJ),"Adele, BTS",2,2023,12,18,1005,25,18976211,70,D#,Minor,89,80,66,87,17,6,44,464,6,378,12,2
937,Love Moments,The Chainsmokers,1,2020,12,11,1166,22,63274598,93,D#,Major,44,87,74,38,16,6,34,559,6,485,10,6
938,Neon Memories,"Tiësto, Zach Bryan, OneRepublic",3,2024,9,16,2366,1,17365040,132,D#,Major,31,35,33,49,24,11,8,1404,3,898,2,8
939,Velvet Lights,Miley Cyrus,1,2021,7,8,2786,1,42578540,64,F,Major,80,10,75,61,17,28,19,1082,14,1224,5,2
940,Night Skies,Rihanna,1,2023,3,21,2343,24,20220829,129,F#,Minor,69,62,31,52,11,20,22,747,12,992,10,3
941,Love Shadows,"21 Savage, Coldplay",2,2018,12,13,1659,15,27797628,162,C,Minor,26,60,45,5,25,30,17,902,14,334,12,8
942,Night Moments (Remix),"OneRepublic, Lady Gaga",2,2023,7,9,1953,18,12757329,75,B,Major,23,28,61,17,1,21,23,656,6,734,3,2
943,Electric Shadows,Billie Eilish,1,2023,6,8,2608,1,26791640,149,G,Minor,61,42,49,80,37,13,4,821,17,858,4,7
944,Velvet Dreams,Adele,1,2021,6,8,112,17,44477290,149,G#,Major,56,46,57,50,25,15,12,34,17,26,12,5
945,Stars Feelings,"Skrillex, Lady Gaga",2,2022,6,23,2171,3,52945369,174,C,Minor,77,91,34,53,25,6,10,1179,4,635,13,0
946,Dreams Shadows,Doja Cat,1,2018,6,7,2691,7,5789016,84,F,Minor,26,54,82,56,36,8,25,1355,20,1306,13,7
947,Forever Vibes,Ariana Grande,1,2022,5,15,1551,23,60766690,73,F,Minor,35,83,25,82,33,39,27,812,6,355,10,7
948,Midnight Roads,"OneRepublic, Bruno Mars, Morgan Wallen",3,2021,2,18,0,10,26775652,200,C,Minor,79,16,38,31,47,35,32,0,15,0,14,6
949,Dance Times (Remix),Morgan Wallen,1,2022,3,1,1604,27,72560549,94,D#,Minor,57,43,20,23,35,13,22,874,19,656,6,10
950,Electric Clouds,"Beyoncé, Maroon 5",2,2022,3,9,1820,29,28512076,96,C,Major,50,33,17,73,6,21,2,675,5,486,10,10
951,Rain Times (feat. DJ),Ed Sheeran,1,2022,5,5,2142,67,102894417,142,C#,Minor,54,53,31,49,3,33,22,738,38,434,30,21
952,Ocean Dreams,OneRepublic,1,2022,4,4,1578,26,7011885,99,D,Minor,39,26,78,57,29,34,15,659,9,781,6,10
953,Crystal Memories (Live),"Olivia Rodrigo, OneRepublic, Luke Combs",3,2024,12,16,1346,11,30783113,140,D,Minor,37,90,51,10,46,7,42,424,12,591,10,9
